Churn,Tenure_Low,High_MonthlyCharges,Has_TechSupport,Services_Count,Satisfaction_Score,Is_MonthToMonth,TotalCharges_per_Month,Is_FiberOptic,Has_Dependents,Is_Paperless,SeniorCitizen_Encoded,Churn_Encoded,Tenure_Low_Encoded,Has_TechSupport_Encoded,Is_MonthToMonth_Encoded,Has_Dependents_Encoded,Is_Paperless_Encoded,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,MonthlyCharges-binned_Low,MonthlyCharges-binned_Medium,TotalCharges-binned_Low,TotalCharges-binned_Medium,tenure-binned_Low,tenure-binned_Medium
0.0,0,0,0,1,-0.901227759127791,0,-1.5094447310770998,0,1,1,0,0,0,0,0,1,1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0.0,1,0,0,1,0.07754588891184382,1,-0.5268912164453917,0,1,1,0,0,1,0,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0.0,0,1,1,3,2.035093184991114,0,1.4754175229205024,1,0,1,1,0,0,1,0,0,1,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False
0.0,0,0,0,1,-0.901227759127791,0,-1.3103647050844194,0,0,1,1,0,0,0,0,0,1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0.0,0,0,1,1,0.07754588891184382,1,-0.3615261089300346,0,0,1,0,0,0,1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
0.0,0,0,0,1,-0.901227759127791,0,-1.2844164045294766,0,1,0,0,0,0,0,0,1,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0.0,1,1,0,2,0.07754588891184382,1,0.6459444372846471,1,0,1,0,0,1,0,1,0,1,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
1.0,0,0,0,1,-0.901227759127791,0,-1.4201000910740669,0,1,0,0,1,0,0,0,1,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,0,1,0,3,0.07754588891184382,0,1.353197374107909,1,0,1,1,0,0,0,0,0,1,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0.0,0,0,1,2,0.07754588891184382,1,-0.0378073127393331,0,0,1,1,0,0,1,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True
1.0,1,1,0,1,-0.901227759127791,1,0.22967037427060535,1,1,1,0,1,1,0,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1.0,1,0,0,1,-0.901227759127791,1,-1.497371422876938,0,0,0,0,1,1,0,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,0,1,1,3,2.035093184991114,0,0.9684742420604079,0,1,1,0,0,0,1,0,1,1,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1.0,0,1,1,1,1.0563195369514786,1,0.7007173403128106,1,0,1,0,1,0,1,1,0,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True
0.0,0,1,0,3,1.0563195369514786,0,1.480262436029627,1,0,1,1,0,0,0,0,0,1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True
0.0,0,0,0,1,-0.901227759127791,0,-1.4800556506233251,0,0,1,0,0,0,0,0,0,1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0.0,0,0,0,0,-0.901227759127791,1,-1.1455207267579264,0,0,0,0,0,0,0,1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1.0,0,1,0,2,-0.901227759127791,1,0.47056971629262,1,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
0.0,0,0,0,1,1.0563195369514786,0,-0.0934976573333697,0,0,1,0,0,0,0,0,0,1,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True
0.0,0,0,0,2,0.07754588891184382,1,0.2682142689941279,0,1,1,0,0,0,0,1,1,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True
0.0,0,0,0,1,-0.901227759127791,0,-1.3254840066456106,0,1,0,0,0,0,0,0,1,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0.0,0,1,1,3,2.035093184991114,0,0.791123855639645,0,1,0,0,0,0,1,0,1,0,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1.0,0,1,0,2,0.07754588891184382,1,0.9246776549168563,1,0,0,0,1,0,0,1,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
0.0,0,1,1,3,0.07754588891184382,1,0.22220099839871774,0,0,1,0,0,0,1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False
0.0,0,0,0,1,-0.901227759127791,0,-1.5003998717480718,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0.0,0,0,0,1,-0.901227759127791,0,-1.236114611560132,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1.0,1,1,0,3,0.07754588891184382,1,1.0779113717218376,1,0,1,0,1,1,0,1,0,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0.0,1,0,0,1,-0.901227759127791,1,-0.6887755742841857,0,0,1,0,0,1,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0.0,0,0,0,1,-0.901227759127791,1,0.10067346946214135,1,0,1,0,0,0,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
0.0,1,0,0,0,1.0563195369514786,0,-0.8159704268718097,0,1,0,0,0,1,0,0,1,0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False
0.0,0,0,1,1,2.035093184991114,0,-0.3926758687474119,0,0,1,0,0,0,1,0,0,1,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True
0.0,0,0,0,1,-0.901227759127791,1,-1.4413532162178353,0,1,0,0,0,0,0,1,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0.0,0,0,0,1,1.0563195369514786,0,0.028324409929157236,0,1,0,0,0,0,0,0,1,0,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
0.0,0,0,0,1,-0.901227759127791,0,-1.2831316080386925,0,1,0,0,0,0,0,0,1,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1.0,1,1,0,1,0.07754588891184382,1,0.38494720729965237,1,0,0,0,1,1,0,1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
1.0,0,1,0,1,-0.901227759127791,1,0.27132650894074756,1,0,1,0,1,0,0,1,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
1.0,0,1,0,2,-0.901227759127791,1,0.5902450679899857,1,0,1,1,1,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True
0.0,0,1,1,1,2.035093184991114,0,1.013127382874163,1,1,1,0,0,0,1,0,1,1,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0.0,0,1,0,1,0.07754588891184382,1,0.4987833684240928,1,0,1,1,0,0,0,1,0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
0.0,0,1,0,3,0.07754588891184382,0,0.9491132226730248,1,0,1,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0.0,1,1,1,3,1.0563195369514786,1,0.3568652268582291,0,0,1,0,0,1,1,1,0,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False
0.0,0,0,0,1,-0.901227759127791,0,-1.426202874405291,0,1,0,0,0,0,0,0,1,0,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,0,0,0,1,-0.901227759127791,0,-1.448159128721012,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0.0,1,0,0,1,-0.901227759127791,1,-1.5031530070854662,0,0,0,0,0,1,0,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,0,1,0,3,-0.901227759127791,0,1.0421206123357092,1,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
0.0,0,1,0,1,-0.901227759127791,1,0.314632130782598,1,1,0,0,0,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.0,0,0,1,1,1.0563195369514786,0,-0.3803070697439208,0,1,0,0,0,0,1,0,1,0,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0.0,1,0,0,1,-0.901227759127791,1,-0.3564721390606749,0,0,0,0,0,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
1.0,0,1,0,2,-0.901227759127791,1,0.6099127785564971,1,0,0,1,1,0,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1.0,0,1,0,2,-0.901227759127791,1,0.7372241953418737,1,1,1,0,1,0,0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1.0,0,1,0,1,-0.901227759127791,1,0.3394770036746851,1,0,1,0,1,0,0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
0.0,0,0,0,1,-0.901227759127791,0,-1.4945494591561086,0,1,0,0,0,0,0,0,1,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0.0,0,0,0,1,-0.901227759127791,1,-0.3414675514718751,0,0,1,0,0,0,0,1,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
0.0,0,1,0,2,-0.901227759127791,1,0.8770807378409786,1,0,1,0,0,0,0,1,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.0,0,0,0,2,0.07754588891184382,1,-0.4240340802403349,0,1,1,0,0,0,0,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True
0.0,0,0,0,1,-0.901227759127791,0,-1.3903137887571135,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0.0,1,1,0,1,-0.901227759127791,1,0.2265730970160366,1,0,1,0,0,1,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
0.0,0,0,0,1,-0.901227759127791,0,-1.4180811251599776,0,1,0,0,0,0,0,0,1,0,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0.0,0,0,1,1,1.0563195369514786,1,-0.06241225652387967,0,0,1,1,0,0,1,1,0,1,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False
1.0,0,0,0,2,-0.901227759127791,1,-0.6461744274845033,0,0,1,1,1,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
0.0,1,0,0,1,0.07754588891184382,1,-0.5533213156843784,0,0,0,0,0,1,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
1.0,1,0,0,1,-0.901227759127791,1,-0.6474785442232689,0,0,0,1,1,1,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0.0,1,0,0,1,-0.901227759127791,1,-0.6507823066281423,0,0,1,0,0,1,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
1.0,0,1,1,3,0.07754588891184382,1,0.7842206596052833,1,0,1,0,1,0,1,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1.0,1,0,0,1,-0.901227759127791,1,-1.4750710266440428,0,0,0,0,1,1,0,1,0,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,0,1,0,2,-0.901227759127791,1,0.8798385793926253,1,0,1,1,0,0,0,1,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0.0,1,0,0,1,-0.901227759127791,0,-1.1715378556963039,0,0,1,0,0,1,0,0,0,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1.0,0,1,1,3,2.035093184991114,0,1.3888843614697812,1,1,0,0,1,0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False
0.0,0,0,0,1,-0.901227759127791,0,-1.3931259198517378,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0.0,0,1,0,3,1.0563195369514786,1,0.2660484691953774,0,0,1,0,0,0,0,1,0,1,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True
0.0,0,0,0,1,-0.901227759127791,0,-1.4786539802380603,0,1,0,0,0,0,0,0,1,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0.0,0,0,0,2,1.0563195369514786,0,0.07895721303811978,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0.0,0,0,0,0,0.07754588891184382,0,-0.9441707723652646,0,0,1,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
0.0,0,0,0,1,-0.901227759127791,0,-1.6519961975366022,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,0,0,0,1,-0.901227759127791,0,-1.4869345370979064,0,1,0,0,0,0,0,0,1,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0.0,0,0,0,1,-0.901227759127791,0,-1.4806352580627766,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1.0,1,0,0,1,-0.901227759127791,1,-0.8073806446191388,0,0,1,0,1,1,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0.0,0,0,0,1,1.0563195369514786,1,0.14844702408270816,0,0,1,1,0,0,0,1,0,1,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True
1.0,1,0,0,1,-0.901227759127791,1,-1.0018070621459356,0,0,1,0,1,1,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False
1.0,1,0,0,1,-0.901227759127791,1,-0.6111371577696619,0,0,0,0,1,1,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
1.0,1,0,0,1,-0.901227759127791,1,-0.6458266630208322,0,0,0,0,1,1,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
1.0,1,0,0,1,0.07754588891184382,1,-0.7069462675109893,0,0,1,1,1,1,0,1,0,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False
0.0,0,0,0,1,-0.901227759127791,0,-1.4646210825155845,0,1,1,0,0,0,0,0,1,1,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1.0,0,0,0,1,0.07754588891184382,1,-0.1807351634189905,0,0,1,1,1,0,0,1,0,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True
0.0,0,0,1,1,2.035093184991114,0,-0.1770227777693042,0,0,0,0,0,0,1,0,0,0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1.0,0,1,0,1,0.07754588891184382,1,0.36834145415936775,1,0,1,0,1,0,0,1,0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1.0,0,1,0,2,-0.901227759127791,1,0.6190060669064494,1,0,1,0,1,0,0,1,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0.0,0,0,0,1,-0.901227759127791,0,-1.496056897694717,0,1,0,0,0,0,0,0,1,0,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1.0,1,0,0,1,-0.901227759127791,1,-0.6193965637818454,0,0,0,0,1,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0.0,0,0,1,1,1.0563195369514786,1,-0.5070051081237501,0,0,1,1,0,0,1,1,0,1,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False
0.0,1,0,0,1,-0.901227759127791,0,-1.1959031034322447,0,0,0,0,0,1,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,0,0,0,2,0.07754588891184382,0,-0.10769459438088487,0,0,0,1,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True
0.0,0,1,0,3,-0.901227759127791,0,1.1279840206706993,1,0,1,1,0,0,0,0,0,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
0.0,0,1,1,3,1.0563195369514786,0,1.3323010768970855,1,1,1,0,0,0,1,0,1,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1.0,1,1,0,2,-0.901227759127791,1,0.5853754598619691,1,0,0,0,1,1,0,1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False
0.0,1,0,0,1,-0.901227759127791,1,-0.6821680494744392,0,0,1,0,0,1,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0.0,0,0,0,1,-0.901227759127791,0,-1.341521019985933,0,1,0,0,0,0,0,0,1,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0.0,1,0,0,1,-0.901227759127791,1,-0.632611613401339,0,0,1,0,0,1,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0.0,0,1,0,2,0.07754588891184382,1,0.8030998803086227,1,1,1,0,0,0,0,1,1,1,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0.0,0,0,0,1,-0.901227759127791,0,-1.489414190255444,0,1,0,0,0,0,0,0,1,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0.0,0,1,0,2,1.0563195369514786,0,0.16192030217622289,0,1,1,0,0,0,0,0,1,1,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0.0,0,1,1,3,1.0563195369514786,0,0.6088731498346147,0,0,0,0,0,0,1,0,0,0,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True
0.0,0,1,1,3,2.035093184991114,0,1.5730168765632737,1,0,1,0,0,0,1,0,0,1,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0.0,0,1,0,3,-0.901227759127791,0,1.0699858565909977,1,0,1,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True
0.0,0,1,1,3,2.035093184991114,0,0.7819263801574551,0,0,0,0,0,0,1,0,0,0,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0.0,1,0,0,1,-0.901227759127791,1,-1.3985338642644771,0,0,1,0,0,1,0,1,0,1,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1.0,1,0,0,1,-0.901227759127791,1,0.17681017579263147,1,0,1,0,1,1,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1.0,1,1,0,2,-0.901227759127791,1,0.5955620606103283,1,0,1,0,1,1,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0.0,0,0,0,1,0.07754588891184382,1,-0.6678729236841219,0,0,1,0,0,0,0,1,0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True
0.0,0,0,0,2,0.07754588891184382,1,-0.04795959058030328,0,1,1,0,0,0,0,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True
1.0,0,1,1,2,1.0563195369514786,1,1.311039005991436,1,0,1,1,1,0,1,1,0,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
0.0,0,0,0,1,0.07754588891184382,0,-0.32939964157629587,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True
0.0,0,0,1,2,1.0563195369514786,1,0.21156850942723682,0,1,1,0,0,0,1,1,1,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False
0.0,0,0,1,1,2.035093184991114,0,-0.18791040073939416,0,1,1,0,0,0,1,0,1,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1.0,0,1,0,1,-0.901227759127791,1,0.3285767612665009,1,0,0,0,1,0,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
0.0,0,0,0,1,0.07754588891184382,0,-0.2301271673815511,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False
0.0,0,0,0,0,-0.901227759127791,1,-1.1470546164459032,0,0,1,0,0,0,0,1,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
1.0,1,0,0,1,-0.901227759127791,1,-1.4436852837977459,0,1,1,0,1,1,0,1,1,1,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1.0,1,0,0,1,-0.901227759127791,1,-0.6474785442232689,0,0,0,1,1,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0.0,1,0,0,2,-0.901227759127791,1,-0.4248875521949271,0,0,1,1,0,1,0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0.0,0,0,0,2,0.07754588891184382,1,0.1002041850296309,0,1,1,0,0,0,0,1,1,1,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False
0.0,0,0,0,2,-0.901227759127791,1,-0.695419009554855,0,0,1,0,0,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True
0.0,0,1,1,3,1.0563195369514786,0,0.7206434769536586,0,1,1,0,0,0,1,0,1,1,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
0.0,0,0,1,1,2.035093184991114,1,0.17302823725021077,0,0,0,0,0,0,1,1,0,0,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True
1.0,0,0,0,1,-0.901227759127791,1,-0.4553096976731359,0,0,1,1,1,0,0,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
1.0,1,1,0,2,-0.901227759127791,1,0.36281199918700086,1,0,0,1,1,1,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
0.0,0,1,0,2,0.07754588891184382,1,0.9956574047887409,1,0,1,0,0,0,0,1,0,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
0.0,1,0,0,1,-0.901227759127791,0,-1.5043919179872938,0,1,0,0,0,1,0,0,1,0,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,0,0,0,1,-0.901227759127791,0,-1.4197330063624143,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,0,1,1,3,2.035093184991114,0,0.8184054233779318,0,1,1,0,0,0,1,0,1,1,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0.0,1,1,0,3,-0.901227759127791,1,0.8006706432462157,1,0,1,0,0,1,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1.0,0,1,1,2,0.07754588891184382,1,0.8858211861813442,1,0,1,0,1,0,1,1,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0.0,0,0,0,1,-0.901227759127791,0,-1.3620984683115445,0,0,1,0,0,0,0,0,0,1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0.0,0,0,1,0,0.07754588891184382,0,-0.9952821313963105,0,0,0,0,0,0,1,0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
0.0,1,1,1,3,1.0563195369514786,1,0.5576867844687445,0,0,1,0,0,1,1,1,0,1,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
0.0,0,0,0,1,-0.901227759127791,0,-1.467458008928465,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0.0,1,0,0,1,-0.901227759127791,0,-1.4295263020625744,0,1,0,0,0,1,0,0,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,1,0,0,0,-0.901227759127791,1,-1.0326972406315014,0,1,1,0,0,1,0,1,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
0.0,0,1,1,2,2.035093184991114,0,1.3761676999395702,1,1,0,0,0,0,1,0,1,0,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
0.0,0,0,0,1,-0.901227759127791,0,-1.4879481914721289,0,1,1,0,0,0,0,0,1,1,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0.0,0,1,0,2,0.07754588891184382,0,0.9903489612142137,1,0,1,0,0,0,0,0,0,1,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
0.0,1,0,1,2,0.07754588891184382,1,-0.2190906857246915,0,0,0,0,0,1,1,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
0.0,0,0,1,1,0.07754588891184382,1,-0.38978507664314777,0,0,1,0,0,0,1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
